,biases,tweets
1230,90,"Ha.  No good in that. Twitter is a toxic crucible often, but all this gotcha and us vs them is a cancer to us. Volt… "
1231,90,No. Differs by county. And has been changing as is the needed % 
1232,90,who else got 73 million people voting against him and ran - as an incumbent - worse than the house candidates? Wait… 
1233,90,@LordBarak @brianstelter 73 million SO FAR have voted against trump.
1234,90,Where are graham and mcconnell and all the other republicans who talk the talk of patriotism and living by the cons… 
1235,90,@donlemon @Phil_Mattingly and your boy will be on 12-8 eastern 
1236,90,ALL CAPS: @marcorubio @SenTedCruz @senatemajldr @GOPLeader SPEAK UP. NOW. DEFEND THE DEMOCRACY. THIS IS THE MOMENT.… 
1237,90,"All proof indicates this is bullshit. You are bullshit. America is better than this and you...and frankly, we are b… "
1238,90,Trump: there’s a scheme that had republicans win everywhere...lose no congress race...put up huge numbers....but th… 
1239,90,The reach of cnn - the interest in America...really reminds of how much we have to lose. Gotta be better than where… 
1240,100,‘I’m your huckleberry’: Trump attorney dares The Lincoln Project to try and bully HIM after filing NV election cont… 
1241,100,‘It’s a miracle!’ Paul Krugman spotted doing a quick economic one-eighty with ‘Biden boom’ prediction 
1242,100,ICYMI ==&gt; ‘Your whole party’s not recognizing democracy!’ WH press had a self-unaware MELTDOWN after Mike Pence’s c… 
1243,100,Boo-freakin’-HOO: Jim Acosta going full-out ARGLE BARGLE RAR when Pence won’t answer his stupid questions BACKFIRES… 
1244,100,Georgia audit is complete; Secretary of State to certify Joe Biden as the winner Friday 
1245,100,Gov. Gavin Newsom calls for an end to non-essential work and gatherings between 10 p.m. and 5 a.m. 
1246,100,Vox’s Ian Millhiser thinks it’s wild that Joe Biden isn’t widely perceived as one of our great political talents 
1247,100,‘Your whole party’s not recognizing democracy!’ WH press had a self-unaware MELTDOWN after Mike Pence’s coronavirus… 
1248,100,‘We’d be at war with each other’: Rod Dreher imagines President Trump governing during a second term 
1249,100,REEEEEEE! neontaster points out plenty of the ‘privileged class’ aka straight white men have sh*t lives and SJWs lo… 
1250,100,‘Your ideas get worse by the DAY’: Brain trust AOC mocked for her bright idea on how to get COVID ‘under control’ a… 
1251,100,SLAAAY QWEEEN! Bethany Mandel calls down the THUNDER on teachers’ unions and it’s a brutally GLORIOUS thing 
1252,100,Straight-up WRONG: S.E. Cupp goes after Gov. Kristi Noem for being ‘anti-mask’ and WHOA NELLY that’s some impressiv… 
1253,100,"WHOA, did Hell freeze over?! NYT admits Trump was right and Democrats were WRONG about one PRETTY big COVID regulat… "
1254,100,OOF! Blue-check toolbag learns the HARD WAY why you don’t threaten 75 million Trump supporters with ‘deprogramming’ 
1255,100,Virginia attorney general announces he’s blocked a MASSIVE gun show from operating at full capacity 
1256,100,"Joe Pollak live-tweets Trump campaign’s ‘Path to Victory’ conference, still gets tagged by Twitter for spreading ‘d… "
1257,100,Alt-right Sen. Tom ‘Jedidiah Klansman’ Cotton under fire for denying the story of the Pilgrims is a ‘myth’ 
1258,100,‘Climate action is tied to reproductive justice’: AOC says the Biden administration has committed to a $2 trillion… 
1259,100,ICYMI==&gt; CRIKEY! South Australia Police tells woman she's not allowed to walk her dog because of Covid-19 
1260,100,NICE try: Blue-check toolbag tries walking back ‘deprogramming Trump supporters’ comments BUT conservatives ain’t h… 
1261,100,"‘NO you didn’t, you liar’: Wajahat Ali DRAGGED for claiming he tried to reach out to Trump supporters but they were… "
1262,100,‘Your tax dollars at WORK!’ Mollie Hemingway WALLOPS ‘NPR guy’ openly calling for censorship of Republican press co… 
1263,100,ICYMI==&gt; 'That vote was final': Dem election official says it’s too late for GOP canvassers in Wayne County to resc… 
1264,100,REEE! neontaster points out plenty of the ‘privileged class’ aka straight white men have sh*t lives and SJWs lose t… 
1265,100,Jonathan Turley on the Trump campaign’s ‘path to victory’ press conference: ‘There has not been a clear presentatio… 
1266,100,"‘You, and your ideas, get worse by the DAY’: Brain trust AOC mocked for her bright idea on how to get COVID ‘under… "
1267,100,SLAAAY QWEEEN! Bethany Mandel calls down the THUNDER on teachers' unions for not treating education as ESSENTIAL 
1268,100,The CDC now recommends people do not travel for Thanksgiving this year 
1269,100,‘Apologies are in ORDER’: Drew Holden’s latest thread-masterpiece DECIMATES Dems for claiming Trump would ‘weaponiz… 
1270,100,"There is a way to stop the pandemic by Christmas without a lockdown, if only the FDA bureaucracy would get out of t… "
1271,100,Flat-out WRONG: S.E. Cupp goes after Gov. Kristi Noem for being ‘anti-mask’ and WHOA NELLY that’s some impressive b… 
1272,100,OMG did Hell freeze over?! NYT admits Trump was right and Democrats were WRONG about one PRETTY big COVID regulation 
1273,100,"Rudy Giuliani announces withdrawal of Michigan lawsuit, says Wayne County vote has been stopped from 'being prematu… "
1274,100,Blue-check toolbag tweets entire thread about ‘deprogramming’ 75 million Trump supporters and just GUESS how that g… 
1275,100,CRIKEY! South Australia Police tells woman she's not allowed to walk her dog because of Covid-19 
1276,100,"‘NO you didn’t, you liar’: Wajahat Ali absolutely DRAGGED for claiming he tried to reach out to Trump supporters (b… "
1277,100,President Trump announces 'path to victory' news conference at about the same time Georgia will announce the result… 
1278,100,'That vote was final': Dem election official says it’s too late for GOP canvassers in Wayne County to rescind their… 
1279,100,ICYMI ==&gt; ‘Because I don’t like ya!’ Is ‘the love affair between Biden and the media’ over ALREADY? 
1280,100,ICYMI ==&gt; ‘Really gross’: CNN climate correspondent Bill Weir switches focus to Sen. Kelly Loeffler (and it doesn’t… 
1281,100,The Atlantic offers a cover story on ‘The Last Children of Down Syndrome’ 
1282,100,Janice Dean knows one topic Billy Joel won’t touch on with Gov. Andrew Cuomo 
1283,100,ICYMI ==&gt; ‘Just gets better and better’! Report about other guests at party Gavin Newsom attended makes the hypocri… 
1284,100,Daily Beast’s Sam Stein wants to know why it’s OK to attack Raphael Warnock’s faith but not Amy Coney Barrett’s 
1285,100,Rep. Ilhan Omar quotes scripture to Sen. Marco Rubio to defend Raphael Warnock and his comments about serving God a… 
1286,100,‘Because I don’t like ya!’ Is ‘the love affair between Biden and the media’ over ALREADY? 
1287,100,Jesse Kelly reminds you what you’ll be doing in place of celebrating Thanksgiving with your family 
1288,100,‘Really gross’: CNN climate correspondent Bill Weir switches focus to Sen. Kelly Loeffler (and it doesn’t go well) 
1289,100,"Gov. Andrew Cuomo on COVID-19 rules: ‘If you were smart, none of this would be a problem’ "
1290,100,Harvard students reportedly circulating petition to keep Trump administration alumni off campus 
1291,100,"ICYMI==&gt; 2020 strikes again, this time ruining the Rockefeller Center Christmas tree "
1292,100,"‘Defund these people’: NPR’s spin on Trump, China and Biden’s ‘more polite tone’ is something else "
1293,100,‘This is insane’: John Brennan says Biden will need to ‘repair the damage’ of what Trump’s done in the Middle East… 
1294,100,ICYMI==&gt; BUSTED: New photos call into question Gov. Newsom's honesty about the 'outdoor' birthday party 
1295,100,‘Just gets better and better’! Report about other guests at party Gavin Newsom attended makes the hypocrisy even mo… 
1296,100,Gov. Cuomo throws a temper-tantrum as NYC shuts down in-person education during his press briefing 
1297,100,'I got caught': Hero librarian is refusing to follow Covid-19 safety rules in order to help people apply for benefi… 
1298,100,BRAVO! Sheriff’s office in NY has a statement regarding Gov. Cuomo’s warning about what’s ‘not permitted’ on Thanks… 
1299,100,Seattle school teacher cancels remote learning because she lost her internet connection while 'living in the forest' 
1300,100,CNN’s Jim Acosta trips over Obama in rush to report that ‘stewing’ Trump has ‘2 more months to settle scores’ 
1301,100,"Gosh, this seems sorta BIG: Video of Floyd County, GA Board Member talking about 11 missing BATCHES pretty damn dis… "
1302,100,"Brian Karem tells 'moronic, insipid, inconsequential, insignificant, indefatigably insane and irrelevant' Kayleigh… "
1303,100,"NYT: New study finds coronavirus immunity 'might last years, maybe even decades' "
1304,100,Governor who just published a book about his awesome leadership in time of crisis slams Trump’s ‘ego’ over speedy v… 
1305,100,"2020 strikes again, this time ruining the Rockefeller Center Christmas tree "
1306,100,BUSTED: New photos call into question Gov. Newsom's honesty about the 'outdoor' birthday party 
1307,100,'They caved in': Trump campaign suffers setback after the Wayne County Board of Canvassers votes to certify the ele… 
1308,100,‘This thread is amazing’: Here’s a compilation of the biggest COVID-19 hypocrites in government 
1309,100,FBI releases VERY heavily redacted summary of its 2017 interview with Christopher Steele 
1310,100,Science: Ohio Gov. Mike DeWine issues a statewide curfew for 21 days to stop the spread of COVID 
1311,100,Rep. Bill Pascrell calls for the ‘widespread investigation and prosecution’ of members of the Trump administration 
1312,100,"‘He’s in the ruling class, you’re not’: Gavin Newsom pisses EVERYONE off with spiel about why he HAD to go to that… "
1313,100,The self-created problems for Fox News continue as ‘Morning Joe’ tops the ratings for the first time in decades… 
1314,100,ANOTHER county in Georgia finds thousands of missing votes on a memory card 
1315,100,VIP » The British History Podcast is triggered by Carol Roth’s ideas to cancel student debt 
1316,100,‘What exactly are we trying to SAVE?!’ Rob Schneider needs just 1 tweet to shut the scolds shaming others for Thank… 
1317,100,Sen. Mitt Romney cautions against bringing home troops from Afghanistan — after promising to bring them home 
1318,100,ICYMI==&gt; Washington Post's TikTok reporter shares incredibly offensive video mocking Georgia voters 
1319,100,Blue-check wonders if it’s weird that Barack Obama’s 700-page memoir is only Part 1 
1320,100,ICYMI==&gt; Adam Housley RIPS the national media as California Dems party with lobbyists in Maui 
1321,100,Misinformation: Did Sen. Lindsey Graham pressure Georgia’s secretary of state to toss legal ballots? 
1322,100,‘Were you dropped on your head?!’ AOC’s attempted snark at the Right for opposing #CancelStudentDebt does NOT go we… 
1323,100,ICYMI==&gt; Alyssa Milano caught spreading fake news as Georgia recount reveals 800 more votes for Trump 
1324,100,"‘He’s in the ruling class, you’re not’: Gavin Newsom pisses EVERYONE off with spiel about why he HAD to go to that… "
1325,100,UPDATE: Secretary of the Army orders Arlington National Cemetery ‘to safely host Wreaths Across America’ 
1326,100,"NYPD, NY sheriffs won't enforce Thanksgiving attendance limits "
1327,100,Washington Post's TikTok reporter shares incredibly offensive video mocking Georgia voters 
1328,100,So it’s not ‘asleep’? Conserva-Twitter has a HEYDAY with blue-check who claims the opposite of ‘woke’ is closed-min… 
1329,100,YOUR business is closed and YOUR kids can't go to school because we need to protect elderly mask hypocrites like Di… 
1330,100,"Meghan McCain: 'If you can protest in giant masses, go to strip clubs and casinos, we can figure out a way not to c… "
1331,100,‘What exactly are we trying to SAVE?!’ Rob Schneider just needs 1 tweet to shut the scolds shaming others for Thank… 
1332,100,Adam Housley RIPS the national media as California Dems party with lobbyists in Maui 
1333,100,"‘Such a brave warrior’: Jim Acosta reminisces about getting his press pass back 2 years ago, TRIPS over WHY he lost… "
1334,100,"PENNSYLVANIA UPDATE: 'Rudy Giuliani enters the ring,' asks to appear on behalf of the Trump campaign "
1335,100,"‘Seriously, were you dropped on your head?!’ AOC’s attempted snark at the Right for opposing #CancelStudentDebt doe… "
1336,100,'It's going to get worse': Sweden bans gatherings of more than 8 people 
1337,100,‘Big SCOOP ya’ got there’: The Daily Beast hilariously MOCKED for OUTRAGE over Madison Cawthorn actually doing some… 
1338,100,Federal judge in Pennsylvania refuses to delay today's hearing after the Trump campaign's lawyers withdrew from the… 
1339,100,Alyssa Milano caught spreading fake news as Georgia recount reveals 800 more votes for Trump 
1340,100,VIP » Just what is this Office of the President-Elect anyway? 
1341,100,‘WTAF?’ Tweet from Las Vegas City Hall showing how they’re enforcing Dem gov’s Covid directives tells many ‘1984 ha… 
1342,100,HELL yeah: Protein Wisdom OWNS David French for dissing ‘manly man’ Trump in BADA*S thread about what the president… 
1343,100,ICYMI ==&gt; ‘Video of the week’! Bernie Sanders says nobody he knows in political office supports defunding the polic… 
1344,100,"Awwwwww, WASSAMATTA?! Donald Trump Jr. gets a little too honest with Nate Silver about his ‘lucrative career’ and h… "
1345,100,"‘How about that’: Unlike Hillary’s emails, the Hunter Biden scandals never spilled over into the mainstream media "
1346,100,Media watchdog! Ben Shapiro’s mockery of Brian Stelter for fanboying over Obama for his  ‘rebuilding the public tru… 
1347,100,"In that Esquire piece, Wolf Blitzer reports that CNN has an excellent coffee machine that makes Starbucks "
1348,100,‘The FIRST step is admitting you’re an a-hole’: Amy Klobuchar demanding people wear a mask BACKFIRES in a most hila… 
1349,100,ICYMI ==&gt; ‘Want an example of media bias?’ Kelley Paul dismantles ‘journalism’ spin machine with a flashback 
1350,100,‘Not a bell you can just unring’: Thread BLASTING public officials and their COVID regulations hypocrisy (hello BLM… 
1351,100,‘The recount in Georgia is a sham’: AP’s fact-check of President Trump gets fact-checked 
1352,100,Is this racist? Because it sounds racist: Kamala Harris’ tweet about ‘building a system’ so people of color can suc… 
1353,100,"Instead of canceling student loan debt, Ben Shapiro has an idea that would ‘end the grift right quick’ "
1354,100,Glenn Greenwald calls out the ‘little hall monitor dweebs’ who work for CNN and NBC News 
1355,100,‘Except you’re FORCED to attend’: EPIC thread takes ridiculous ‘socialism is just like a potluck’ narrative APART a… 
1356,100,‘This is getting ridiculous’: Calif. Gov. Gavin Newsom reportedly considering statewide curfew but first wants to r… 
1357,100,CNN’s Brian Stelter wants to know if you want to get mad about ‘out of context clips’ of Trump supporters being ass… 
1358,100,Oh HELL yeah: Protein Wisdom OWNS David French for dissing ‘manly man’ Trump in BADA*S thread about what the presid… 
1359,100,"Joe Biden holds press conference, offers Thanksgiving warning, has softball game with reporters "
1360,100,Rep. Ayanna Pressley says student debt cancellation is a racial justice issue 
1361,100,"Awww, WASSAMATTA?! Donald Trump Jr. gets a little too honest with Nate Silver about his ‘lucrative career’ and he j… "
1362,100,"'Oops, my bad!’ Mindy Robinson DROPS Richard Marx for his lame election joke and hurts his widdle feelers in heated… "
1363,100,‘Video of the week’! Bernie Sanders says nobody he knows in political office supports defunding the police (then it… 
1364,100,Media watchdog! Ben Shapiro’s mockery of Brian Stelter for glowingly quoting Obama about ‘rebuilding the public tru… 
1365,100,‘Can you feel the healing and unity’? Rep. Ilhan Omar says Trump mentioned her at most of his ‘Klan rallies through… 
1366,100,‘Want an example of media bias?’ Kelley Paul dismantles ‘journalism’ spin machine with a flashback 
1367,100,‘The FIRST step is admitting you’re an a*shole’: Amy Klobuchar demanding people wear a mask BACKFIRES in a most hil… 
1368,100,‘Stunning and brave’! Who’s up for an ‘oral history of how CNN journalists survived election 2020’? 
1369,100,‘Not a bell you can unring’: Thread BLASTING public officials and their COVID regulations hypocrisy (hello BLM riot… 
1370,100,Is this racist? Because this sounds racist: Kamala Harris’ tweet about ‘building a system’ so people of color can s… 
1371,100,‘UNHINGED’! Barack Obama’s allegations about Trump are a lock for induction to the Projection Hall of Fame 
1372,100,"‘Except you’re FORCED to attend’: EPIC thread takes ridiculous ‘socialism is just like a potluck, y’all’ narrative… "
1373,100,ICYMI==&gt; Blue-check lib questions the need for anatomically correct armor on lady Mandalorians 
1374,100,‘My bad!’ Mindy Robinson DROPS Richard Marx for his lame election joke and hurts his widdle feelers in heated back… 
1375,100,ICYMI==&gt; WATCH: Karma strikes as man attempts to steal Trump flag 
1376,100,"Dr. Fauci warns about Christmas gatherings, says masks and social distancing needed even with a vaccine "
1377,100,"Newsmax is benefitting in huge fashion from Fox News driving away its audience, will the media landscape shift as a… "
1378,100,Brutal: Several Dem Reps explain to the NYT how socialism and open borders are 'killing' their party 
1379,100,Blue-check lib questions the need for anatomically correct armor on lady Mandalorians 
1380,100,'Get over it': Looks like Chuck Schumer's outreach strategy toward concerned Republicans is off to a strong start 
1381,100,VIP ==&gt; New study says Covid-19 was spreading in Italy in September 2019 
1382,100,Worse than CNN! Trump spox Erin Perrine OWNS Fox News host (right?) in shouting match during ‘disgusting segment’ o… 
1383,100,"Doug Collins, Ivanka Trump and others notice the voices we are not hearing from regarding Saturday’s violence in D.… "
1384,100,WATCH: Karma strikes as man attempts to steal Trump flag 
1385,100,"Washington Gov. Jay Inslee targets restaurants, churches and businesses with new lockdown, Seahawks games unaffected "
1386,100,‘It’s killing us’: The comments by several Dem Reps to the NYT highlight their own party’s socialism problem 
1387,100,‘Suck it!' Conservative woman so brutally educates Tom Arnold on why Democrats and government are NEVER better than… 
1388,100,Just absolutely BRUTAL--&gt; Bill Maher lays into Democrats and explains why they’re not really WINNING 
1389,100,‘Get over it’: Chuck Schumer’s outreach strategy toward concerned Republicans is off to a great start 
1390,100,Let’s get ready to RATIOOOOOOOO! Dems claiming Biden will ‘restore the soul of this nation’ as Biden supporters lit… 
1391,100,"‘I’m NOT Hunter Biden, lunchbox.’ Dana Loesch takes down HORDE of chest-thumping, frothy-mouthed harpies trying to… "
1392,100,Worse than CNN! Trump spox Erin Perrine SHUTS DOWN Fox News host (right?) in shouting match during ‘disgusting segm… 
1393,100,"‘Suck it, Tom Arnold’! Conservative woman brutally SCHOOLS Tom Arnold for claiming govt is better than charity beca… "
1394,100,‘What IS it about a D by a candidate’s name that makes them so toxic?’ Bill Maher lays into Democrats and explains… 
1395,100,Let’s get ready to RATIOOO! Dems claiming Biden will ‘restore the soul of this nation’ as Biden supporters BEAT on… 
1396,100,"‘I’m NOT Hunter Biden, lunchbox.’ Dana Loesch takes down HORDE of frothy-mouthed, chest-thumping harpies trying to… "
1397,100,ICYMI ==&gt; ‘Look at the pics’! Politico’s estimate about how many Trump supporters were in DC Saturday seems a littl… 
1398,100,It looks like the Proud Boys might be taking the fight to Antifa in DC 
1399,100,‘This is extremely dangerous to our democracy’: James Woods tweets video showing the memo has gone out 
1400,100,Seriously? The Hill reports on far-right groups planning DC rallies for President Trump ‘as tensions grow’ 
1401,100,ICYMI ==&gt; Irony spotted in videos of Antifa ‘outnumbered and being protected by a line of police’ at pro-Trump marc… 
1402,100,"After attacking them earlier in the streets, Antifa and BLM now harassing Trump supporters at restaurants and hotel… "
1403,100,MSNBC panelist explains how white women weaponize their identities against black men to protect their privilege 
1404,100,Tolerant leftists just can’t keep their hands off this Trump supporter’s American flag at MAGA march 
1405,100,Drew Holden mega-thread drops self-awareness hammer on CNN journo’s warnings about sharing disinformation 
1406,100,Writer won’t be lectured to by people who voted for a racist for his take on the Thin Blue Line flag reflecting ‘na… 
1407,100,ICYMI ==&gt; Mollie Hemingway shreds WaPo’s ‘absurd and malicious headline’ about Trump supporters marching in DC 
1408,100,CNN’s Jim Sciutto tells how senior defense officials fooled President Trump into leaving troops on the ground 
1409,100,‘Look at the pics’! Politico’s estimate about how many Trump supporters are in DC seems a little off 
1410,100,ACLU lawyer says stopping the book on transgenderism that Target pulled and its ideas is ‘100% a hill I will die on’ 
1411,100,‘Pathetic’: Janice Dean thread lights up Gov. Cuomo &amp; media pearl-clutching over Trump’s vaccine comment 
1412,100,Irony spotted in videos of Antifa ‘outnumbered and being protected by a line of police’ at pro-Trump march in DC 
1413,100,Mollie Hemingway shreds WaPo’s ‘absurd and malicious headline’ about Trump supporters marching in DC 
1414,100,Nancy Pelosi’s welcome dinner for new House members was quickly changed to a takeout-only affair 
1415,100,ICYMI==&gt; Gov. Gavin Newsom could be the biggest lockdown hypocrite in the nation and it's not even close 
1416,100,‘Absurd misrepresentation’: NY AG and media blasted for spin on Trump’s vaccine comments 
1417,100,"ICYMI==&gt; Thanksgiving is canceled, schools are closed but Nancy Pelosi's big indoor dinner for new House members is… "
1418,100,"ICYMI==&gt; Trump campaign drops lawsuit in Arizona, loses judicial rulings in Michigan and Pennsylvania "
1419,100,VIP ==&gt; WATCH: Anti-Trump protester calls Hispanic Trump supporter a 'f*cking s*ic' 
1420,100,GOP NYC Councilman Joe Borelli busts lib colleague who called him out for potentially ‘[getting] people killed’ thi… 
1421,100,‘That’s rich’: Joy Reid and Adam Schiff warn of GOP ‘tearing down our democracy’ if they investigate incoming POTUS… 
1422,100,They are already making a Joe Biden Beer…because we will need alcohol to make it through his administration?… 
1423,100,How bad is it right now for Nancy Pelosi? So bad that 'cancel' is trending and she's offering new House members to-… 
1424,100,Geraldo Rivera tells President Trump he'll 'check out' the alleged issues with Dominion Voting Systems 
1425,100,Gov. Gavin Newsom could be the biggest lockdown hypocrite in the nation and it's not even close 
1426,100,FLASHBACK TO 2017 ==&gt; Nancy Pelosi: 'Our election was hijacked' 
1427,100,"Thanksgiving is canceled, schools are closed but Nancy Pelosi's big indoor dinner for new House members is totally… "
1428,100,Bill de Blasio admits his 3% positivity threshold on closing schools isn't based on science 
1429,100,Nancy Pelosi says Mitch McConnell won’t have as much leverage with a Dem in the WH (‘Merrick Garland has entered th… 
1430,100,"Trump campaign drops lawsuit in Arizona, loses judicial rulings in Michigan and Pennsylvania "
1431,100,"Ya’ don’t SAY: You’ll NEVER guess why Dems Warren, Klobuchar, and Wyden issued a formal complaint against Dominion… "
1432,100,"Oops, OUR BAD! We missed the most VICIOUS part of the heated back and forth between S.E. Cupp and Richard Grenell (… "
1433,100,Georgia GOP Senate candidate David Perdue puts AOC et al.’s destructive radical agenda front and center in powerful… 
1434,100,"Mother Jones, HuffPost report Biden can be counted on to ‘restore the national monuments Trump trashed’ "
1435,100,"‘This is SUCH a lie’: Richard Grenell SLAMS Liz Sly for laughing about US officials allegedly lying to Trump, keepi… "
1436,100,‘Pathetic defense’: Chicago Mayor Lori ‘Lockdown’ Lightfoot explains why it was OK to join Dems’ post-election part… 
1437,100,GOP NYC Councilman Joe Borelli busts lib colleague who called him out for possibly '[getting] people killed' this T… 
1438,100,"He's dead, Jim. DEAD! Ben Shapiro DROPS Noah Smith for claiming ‘science’ proves GOP is sliding towards authoritari… "
